user_id,timestamp,app,operation,user_group
u010,2026-06-08 09:50:41,知乎,返回首页,学生
u010,2026-06-08 09:51:37,夸克浏览器,点击搜索结果,学生
u010,2026-06-08 09:52:11,夸克浏览器,输入搜索词,学生
u010,2026-06-08 09:52:22,夸克浏览器,查看下载列表,学生
u010,2026-06-08 09:53:13,夸克浏览器,查看书签,学生
u010,2026-06-08 09:53:38,夸克浏览器,返回上一页,学生
u010,2026-06-08 09:56:49,明日方舟,查看商店,学生
u010,2026-06-08 09:57:42,明日方舟,查看基建,学生
u010,2026-06-08 09:57:53,明日方舟,领取登录奖励,学生
u010,2026-06-08 09:58:38,明日方舟,查看邮件,学生
u010,2026-06-08 09:58:48,明日方舟,领取任务奖励,学生
u010,2026-06-08 09:59:08,明日方舟,结束作战,学生
u010,2026-06-08 09:59:31,明日方舟,返回主界面,学生
u010,2026-06-08 10:01:03,飞书,搜索联系人,学生
u010,2026-06-08 10:01:48,飞书,查看通讯录,学生
u010,2026-06-08 10:02:18,飞书,搜索联系人,学生
u010,2026-06-08 10:03:09,飞书,查看消息列表,学生
u010,2026-06-08 10:03:44,飞书,搜索联系人,学生
u010,2026-06-08 10:04:05,飞书,返回消息列表,学生
u010,2026-06-08 10:05:54,知乎,浏览盐选内容,学生
u010,2026-06-08 10:06:31,知乎,浏览首页推荐,学生
u010,2026-06-08 10:06:59,知乎,查看热榜,学生
u010,2026-06-08 10:07:50,知乎,查看通知,学生
u010,2026-06-08 10:08:12,知乎,写回答,学生
u010,2026-06-08 10:08:26,知乎,查看热榜,学生
u010,2026-06-08 10:08:41,知乎,浏览盐选内容,学生
u010,2026-06-08 10:09:08,知乎,返回首页,学生
u010,2026-06-08 10:11:19,飞书,查看会议纪要,学生
u010,2026-06-08 10:11:42,飞书,搜索联系人,学生
u010,2026-06-08 10:11:52,飞书,发送文件,学生
u010,2026-06-08 10:12:40,飞书,搜索聊天记录,学生
u010,2026-06-08 10:13:37,飞书,查看日历,学生
u010,2026-06-08 10:14:16,飞书,返回消息列表,学生
u010,2026-06-08 10:16:09,飞书,进入群聊,学生
u010,2026-06-08 10:16:42,飞书,查看通讯录,学生
u010,2026-06-08 10:17:11,飞书,查看消息列表,学生
u010,2026-06-08 10:17:42,飞书,查看会议纪要,学生
u010,2026-06-08 10:18:03,飞书,发送文字消息,学生
u010,2026-06-08 10:18:21,飞书,查看未读消息,学生
u010,2026-06-08 10:18:48,飞书,搜索聊天记录,学生
u010,2026-06-08 10:19:27,飞书,返回消息列表,学生
u010,2026-06-08 10:21:09,腾讯QQ,查看消息列表,学生
u010,2026-06-08 10:22:01,腾讯QQ,查看群聊,学生
u010,2026-06-08 10:22:13,腾讯QQ,发送文字消息,学生
u010,2026-06-08 10:23:12,腾讯QQ,查看联系人,学生
u010,2026-06-08 10:23:55,腾讯QQ,发送文字消息,学生
u010,2026-06-08 10:24:10,腾讯QQ,查看收藏,学生
u010,2026-06-08 10:24:29,腾讯QQ,查看空间,学生
u010,2026-06-08 10:25:20,腾讯QQ,查看动态,学生
u010,2026-06-08 10:26:17,腾讯QQ,返回消息列表,学生
u010,2026-06-08 10:27:39,腾讯QQ,查看收藏,学生
u010,2026-06-08 10:28:34,腾讯QQ,查看联系人,学生
u010,2026-06-08 10:29:24,腾讯QQ,查看消息列表,学生
u010,2026-06-08 10:29:59,腾讯QQ,发送图片,学生
u010,2026-06-08 10:30:58,腾讯QQ,关闭QQ,学生
u010,2026-06-08 10:31:59,夸克浏览器,输入搜索词,学生
u010,2026-06-08 10:32:47,夸克浏览器,查看书签,学生
u010,2026-06-08 10:32:57,夸克浏览器,查看书签,学生
u010,2026-06-08 10:33:52,夸克浏览器,打开夸克浏览器,学生
u010,2026-06-08 10:34:48,夸克浏览器,关闭无痕模式,学生
u010,2026-06-08 10:36:54,米哈游,查看角色资料,学生
u010,2026-06-08 10:37:02,米哈游,打开米哈游,学生
u010,2026-06-08 10:37:26,米哈游,查看角色资料,学生
u010,2026-06-08 10:38:11,米哈游,关闭米哈游,学生
u010,2026-06-08 10:42:07,米哈游,查看用户主页,学生
u010,2026-06-08 10:42:21,米哈游,进入游戏社区,学生
u010,2026-06-08 10:42:49,米哈游,查看角色资料,学生
u010,2026-06-08 10:43:35,米哈游,领取活动奖励,学生
u010,2026-06-08 10:43:40,米哈游,查看公告,学生
u010,2026-06-08 10:43:54,米哈游,收藏帖子,学生
u010,2026-06-08 10:44:27,米哈游,领取活动奖励,学生
u010,2026-06-08 10:45:05,米哈游,关闭米哈游,学生
u010,2026-06-08 10:51:49,腾讯QQ,查看联系人,学生
u010,2026-06-08 10:52:32,腾讯QQ,查看联系人,学生
u010,2026-06-08 10:52:50,腾讯QQ,查看群成员,学生
u010,2026-06-08 10:53:40,腾讯QQ,返回消息列表,学生
u010,2026-06-08 10:56:03,米哈游,查看用户主页,学生
u010,2026-06-08 10:56:37,米哈游,查看活动,学生
u010,2026-06-08 10:57:20,米哈游,查看帖子,学生
u010,2026-06-08 10:57:46,米哈游,查看公告,学生
u010,2026-06-08 10:58:32,米哈游,搜索攻略,学生
u010,2026-06-08 10:58:39,米哈游,查看收藏,学生
u010,2026-06-08 10:59:27,米哈游,查看用户主页,学生
u010,2026-06-08 10:59:36,米哈游,返回首页,学生
u010,2026-06-08 11:01:26,明日方舟,查看活动,学生
u010,2026-06-08 11:01:51,明日方舟,进入游戏,学生
u010,2026-06-08 11:01:57,明日方舟,查看商店,学生
u010,2026-06-08 11:02:53,明日方舟,查看基建,学生
u010,2026-06-08 11:03:42,明日方舟,查看商店,学生
u010,2026-06-08 11:04:38,明日方舟,查看作战结果,学生
u010,2026-06-08 11:05:36,明日方舟,退出游戏,学生
u010,2026-06-08 11:06:24,明日方舟,查看基建,学生
u010,2026-06-08 11:06:54,明日方舟,查看活动,学生
u010,2026-06-08 11:07:45,明日方舟,查看作战结果,学生
u010,2026-06-08 11:08:01,明日方舟,购买物资,学生
u010,2026-06-08 11:08:44,明日方舟,返回主界面,学生
u010,2026-06-08 11:09:28,夸克浏览器,打开网页,学生
u010,2026-06-08 11:09:53,夸克浏览器,设置浏览器,学生
u010,2026-06-08 11:09:58,夸克浏览器,点击搜索结果,学生
u010,2026-06-08 11:10:19,夸克浏览器,查看下载列表,学生
u010,2026-06-08 11:11:05,夸克浏览器,输入搜索词,学生
u010,2026-06-08 11:11:32,夸克浏览器,清除浏览记录,学生
u010,2026-06-08 11:12:16,夸克浏览器,输入搜索词,学生
u010,2026-06-08 11:12:27,夸克浏览器,切换标签页,学生
u010,2026-06-08 11:13:04,夸克浏览器,关闭浏览器,学生
u010,2026-06-08 11:19:13,腾讯QQ,查看消息列表,学生
u010,2026-06-08 11:19:23,腾讯QQ,搜索好友,学生
u010,2026-06-08 11:19:55,腾讯QQ,添加好友,学生
u010,2026-06-08 11:20:02,腾讯QQ,返回消息列表,学生
u010,2026-06-08 11:22:08,米哈游,搜索攻略,学生
u010,2026-06-08 11:22:30,米哈游,打开米哈游,学生
u010,2026-06-08 11:22:38,米哈游,查看兑换码,学生
u010,2026-06-08 11:23:32,米哈游,查看收藏,学生
u010,2026-06-08 11:23:53,米哈游,查看消息通知,学生
u010,2026-06-08 11:24:26,米哈游,关闭米哈游,学生
u010,2026-06-08 11:25:03,夸克浏览器,打开网页,学生
u010,2026-06-08 11:25:59,夸克浏览器,点击搜索结果,学生
u010,2026-06-08 11:26:46,夸克浏览器,取消收藏网页,学生
u010,2026-06-08 11:27:31,夸克浏览器,查看书签,学生
u010,2026-06-08 11:27:59,夸克浏览器,设置浏览器,学生
u010,2026-06-08 11:28:51,夸克浏览器,关闭无痕模式,学生
u010,2026-06-08 11:30:06,腾讯QQ,查看空间,学生
u010,2026-06-08 11:30:26,腾讯QQ,查看收藏,学生
u010,2026-06-08 11:31:07,腾讯QQ,清理聊天记录,学生
u010,2026-06-08 11:31:30,腾讯QQ,查看消息列表,学生
u010,2026-06-08 11:32:25,腾讯QQ,返回消息列表,学生
u010,2026-06-08 11:33:57,夸克浏览器,查看历史记录,学生
u010,2026-06-08 11:34:25,夸克浏览器,查看历史记录,学生
u010,2026-06-08 11:34:50,夸克浏览器,页面内查找,学生
u010,2026-06-08 11:35:23,夸克浏览器,打开夸克浏览器,学生
u010,2026-06-08 11:35:52,夸克浏览器,输入搜索词,学生
u010,2026-06-08 11:36:08,夸克浏览器,设置浏览器,学生
u010,2026-06-08 11:36:15,夸克浏览器,输入搜索词,学生
u010,2026-06-08 11:37:11,夸克浏览器,点击搜索结果,学生
u010,2026-06-08 11:37:20,夸克浏览器,关闭浏览器,学生
u010,2026-06-08 11:39:01,米哈游,查看任务中心,学生
u010,2026-06-08 11:39:19,米哈游,查看帖子,学生
u010,2026-06-08 11:40:11,米哈游,查看消息通知,学生
u010,2026-06-08 11:40:18,米哈游,搜索攻略,学生
u010,2026-06-08 11:40:29,米哈游,查看攻略,学生
u010,2026-06-08 11:40:49,米哈游,查看兑换码,学生
u010,2026-06-08 11:41:11,米哈游,返回首页,学生
u010,2026-06-08 11:42:33,米哈游,查看活动,学生
u010,2026-06-08 11:42:41,米哈游,查看游戏列表,学生
u010,2026-06-08 11:43:15,米哈游,查看游戏资讯,学生
u010,2026-06-08 11:43:35,米哈游,查看角色资料,学生
u010,2026-06-08 11:44:11,米哈游,查看用户主页,学生
u010,2026-06-08 11:45:03,米哈游,关闭米哈游,学生
u010,2026-06-08 11:46:43,米哈游,查看任务中心,学生
u010,2026-06-08 11:47:00,米哈游,查看收藏,学生
u010,2026-06-08 11:47:20,米哈游,查看消息通知,学生
u010,2026-06-08 11:48:11,米哈游,查看游戏列表,学生
u010,2026-06-08 11:48:52,米哈游,编辑个人资料,学生
u010,2026-06-08 11:49:33,米哈游,编辑个人资料,学生
u010,2026-06-08 11:50:06,米哈游,关闭米哈游,学生
u010,2026-06-08 11:52:00,腾讯QQ,查看文件助手,学生
u010,2026-06-08 11:52:42,腾讯QQ,查看消息列表,学生
u010,2026-06-08 11:52:55,腾讯QQ,查看联系人,学生
u010,2026-06-08 11:53:54,腾讯QQ,查看群聊,学生
u010,2026-06-08 11:54:10,腾讯QQ,查看群成员,学生
u010,2026-06-08 11:54:20,腾讯QQ,返回消息列表,学生
u010,2026-06-08 11:56:31,知乎,查看通知,学生
u010,2026-06-08 11:56:45,知乎,浏览盐选内容,学生
u010,2026-06-08 11:57:27,知乎,查看通知,学生
u010,2026-06-08 11:58:08,知乎,浏览首页推荐,学生
u010,2026-06-08 11:58:57,知乎,编辑草稿,学生
u010,2026-06-08 11:59:24,知乎,浏览盐选内容,学生
u010,2026-06-08 12:00:10,知乎,回复评论,学生
u010,2026-06-08 12:01:06,知乎,返回首页,学生
u010,2026-06-08 12:07:49,夸克浏览器,查看历史记录,学生
u010,2026-06-08 12:08:28,夸克浏览器,查看下载列表,学生
u010,2026-06-08 12:09:06,夸克浏览器,查看历史记录,学生
u010,2026-06-08 12:09:47,夸克浏览器,设置浏览器,学生
u010,2026-06-08 12:10:26,夸克浏览器,打开夸克浏览器,学生
u010,2026-06-08 12:10:48,夸克浏览器,输入搜索词,学生
u010,2026-06-08 12:11:03,夸克浏览器,分享网页,学生
u010,2026-06-08 12:12:00,夸克浏览器,清除浏览记录,学生
u010,2026-06-08 12:12:18,夸克浏览器,关闭浏览器,学生
u010,2026-06-08 12:14:06,夸克浏览器,点击搜索结果,学生
u010,2026-06-08 12:15:02,夸克浏览器,输入搜索词,学生
u010,2026-06-08 12:15:07,夸克浏览器,设置浏览器,学生
u010,2026-06-08 12:15:31,夸克浏览器,打开夸克网盘,学生
u010,2026-06-08 12:16:11,夸克浏览器,点击搜索结果,学生
u010,2026-06-08 12:16:53,夸克浏览器,关闭标签页,学生
u010,2026-06-08 12:17:57,明日方舟,查看干员,学生
u010,2026-06-08 12:18:29,明日方舟,进入游戏,学生
u010,2026-06-08 12:18:42,明日方舟,查看商店,学生
u010,2026-06-08 12:19:01,明日方舟,退出游戏,学生
u010,2026-06-08 12:20:52,知乎,搜索内容,学生
u010,2026-06-08 12:21:06,知乎,查看回答,学生
u010,2026-06-08 12:21:16,知乎,浏览盐选内容,学生
u010,2026-06-08 12:21:58,知乎,查看回答,学生
u010,2026-06-08 12:22:49,知乎,关注问题,学生
u010,2026-06-08 12:23:26,知乎,收藏回答,学生
u010,2026-06-08 12:23:59,知乎,查看回答,学生
u010,2026-06-08 12:24:25,知乎,关闭知乎,学生
u011,2026-06-08 09:33:07,百度网盘,查看分享记录,程序员
u011,2026-06-08 09:34:07,百度网盘,打开百度网盘,程序员
u011,2026-06-08 09:34:36,百度网盘,打开文件夹,程序员
u011,2026-06-08 09:35:04,百度网盘,继续上传,程序员
u011,2026-06-08 09:35:27,百度网盘,关闭百度网盘,程序员
u011,2026-06-08 09:36:24,百度网盘,查看分享记录,程序员
u011,2026-06-08 09:37:13,百度网盘,查看传输列表,程序员
u011,2026-06-08 09:37:34,百度网盘,查看回收站,程序员
u011,2026-06-08 09:38:08,百度网盘,上传文件,程序员
u011,2026-06-08 09:38:37,百度网盘,关闭百度网盘,程序员
u011,2026-06-08 09:39:27,WPS,搜索文档,程序员
u011,2026-06-08 09:39:54,WPS,查看批注,程序员
u011,2026-06-08 09:40:07,WPS,搜索文档,程序员
u011,2026-06-08 09:40:18,WPS,保存文档,程序员
u011,2026-06-08 09:40:32,WPS,查看目录,程序员
u011,2026-06-08 09:40:47,WPS,搜索文档,程序员
u011,2026-06-08 09:40:57,WPS,打印文档,程序员
u011,2026-06-08 09:41:19,WPS,查看目录,程序员
u011,2026-06-08 09:41:42,WPS,保存文档,程序员
u011,2026-06-08 09:41:54,WPS,关闭文档,程序员
u011,2026-06-08 09:43:32,WPS,打开文档,程序员
u011,2026-06-08 09:43:51,WPS,搜索文档,程序员
u011,2026-06-08 09:44:09,WPS,保存文档,程序员
u011,2026-06-08 09:45:03,WPS,批注文档,程序员
u011,2026-06-08 09:45:33,WPS,查看最近文档,程序员
u011,2026-06-08 09:46:32,WPS,打开文档,程序员
u011,2026-06-08 09:47:24,WPS,关闭文档,程序员
u011,2026-06-08 09:48:02,WPS,打开文档,程序员
u011,2026-06-08 09:48:22,WPS,打开WPS,程序员
u011,2026-06-08 09:48:51,WPS,编辑文档,程序员
u011,2026-06-08 09:49:12,WPS,保存文档,程序员
u011,2026-06-08 09:49:38,WPS,保存文档,程序员
u011,2026-06-08 09:50:04,WPS,批注文档,程序员
u011,2026-06-08 09:50:25,WPS,搜索文档,程序员
u011,2026-06-08 09:51:25,WPS,分享文档,程序员
u011,2026-06-08 09:51:45,WPS,查看最近文档,程序员
u011,2026-06-08 09:52:01,WPS,查看文档属性,程序员
u011,2026-06-08 09:52:13,WPS,关闭文档,程序员
u011,2026-06-08 09:53:45,WPS,查看目录,程序员
u011,2026-06-08 09:54:13,WPS,打开文档,程序员
u011,2026-06-08 09:54:30,WPS,查看最近文档,程序员
u011,2026-06-08 09:54:53,WPS,另存为文档,程序员
u011,2026-06-08 09:55:46,WPS,查看最近文档,程序员
u011,2026-06-08 09:56:12,WPS,编辑文档,程序员
u011,2026-06-08 09:56:33,WPS,查看最近文档,程序员
u011,2026-06-08 09:57:24,WPS,搜索文档,程序员
u011,2026-06-08 09:58:02,WPS,查看最近文档,程序员
u011,2026-06-08 09:59:00,WPS,关闭文档,程序员
u011,2026-06-08 10:00:59,飞书,打开云文档,程序员
u011,2026-06-08 10:01:15,飞书,搜索联系人,程序员
u011,2026-06-08 10:01:39,飞书,评论云文档,程序员
u011,2026-06-08 10:02:32,飞书,搜索聊天记录,程序员
u011,2026-06-08 10:03:16,飞书,返回消息列表,程序员
u011,2026-06-08 10:04:14,飞书,打开云文档,程序员
u011,2026-06-08 10:05:03,飞书,打开飞书,程序员
u011,2026-06-08 10:05:43,飞书,发送文字消息,程序员
u011,2026-06-08 10:06:11,飞书,编辑云文档,程序员
u011,2026-06-08 10:06:16,飞书,查看日历,程序员
u011,2026-06-08 10:06:28,飞书,发送表情,程序员
u011,2026-06-08 10:07:27,飞书,分享云文档,程序员
u011,2026-06-08 10:07:43,飞书,查看消息列表,程序员
u011,2026-06-08 10:07:59,飞书,返回消息列表,程序员
u011,2026-06-08 10:09:21,华为浏览器,打开华为浏览器,程序员
u011,2026-06-08 10:09:40,华为浏览器,查看历史记录,程序员
u011,2026-06-08 10:10:08,华为浏览器,查看历史记录,程序员
u011,2026-06-08 10:10:41,华为浏览器,查看书签,程序员
u011,2026-06-08 10:11:25,华为浏览器,关闭标签页,程序员
u011,2026-06-08 10:12:19,华为浏览器,查看新闻推荐,程序员
u011,2026-06-08 10:13:13,华为浏览器,打开华为浏览器,程序员
u011,2026-06-08 10:13:47,华为浏览器,查看下载列表,程序员
u011,2026-06-08 10:14:43,华为浏览器,打开无痕模式,程序员
u011,2026-06-08 10:15:22,华为浏览器,切换标签页,程序员
u011,2026-06-08 10:15:27,华为浏览器,输入搜索词,程序员
u011,2026-06-08 10:15:39,华为浏览器,前进下一页,程序员
u011,2026-06-08 10:16:04,华为浏览器,查看历史记录,程序员
u011,2026-06-08 10:16:43,华为浏览器,关闭无痕模式,程序员
u011,2026-06-08 10:18:30,WPS,查看批注,程序员
u011,2026-06-08 10:19:18,WPS,查看最近文档,程序员
u011,2026-06-08 10:20:05,WPS,分享文档,程序员
u011,2026-06-08 10:21:03,WPS,云端同步,程序员
u011,2026-06-08 10:21:20,WPS,搜索文档,程序员
u011,2026-06-08 10:22:13,WPS,切换文档标签,程序员
u011,2026-06-08 10:22:48,WPS,搜索文档,程序员
u011,2026-06-08 10:23:23,WPS,关闭文档,程序员
u011,2026-06-08 10:24:45,飞书,查看会议纪要,程序员
u011,2026-06-08 10:25:42,飞书,搜索联系人,程序员
u011,2026-06-08 10:26:11,飞书,查看日历,程序员
u011,2026-06-08 10:26:46,飞书,查看未读消息,程序员
u011,2026-06-08 10:27:12,飞书,返回消息列表,程序员
u011,2026-06-08 10:29:29,WPS,查看最近文档,程序员
u011,2026-06-08 10:29:50,WPS,查看文档属性,程序员
u011,2026-06-08 10:30:03,WPS,新建文档,程序员
u011,2026-06-08 10:30:42,WPS,保存文档,程序员
u011,2026-06-08 10:31:16,WPS,搜索文档,程序员
u011,2026-06-08 10:32:04,WPS,切换文档标签,程序员
u011,2026-06-08 10:32:17,WPS,查看目录,程序员
u011,2026-06-08 10:33:17,WPS,搜索文档,程序员
u011,2026-06-08 10:34:04,WPS,关闭文档,程序员
u011,2026-06-08 10:36:04,华为浏览器,打开设置,程序员
u011,2026-06-08 10:36:18,华为浏览器,设置默认搜索引擎,程序员
u011,2026-06-08 10:36:36,华为浏览器,设置默认搜索引擎,程序员
u011,2026-06-08 10:36:44,华为浏览器,页面内查找,程序员
u011,2026-06-08 10:37:08,华为浏览器,设置默认搜索引擎,程序员
u011,2026-06-08 10:37:57,华为浏览器,分享网页,程序员
u011,2026-06-08 10:38:25,华为浏览器,取消收藏网页,程序员
u011,2026-06-08 10:38:48,华为浏览器,清除浏览记录,程序员
u011,2026-06-08 10:39:16,华为浏览器,关闭无痕模式,程序员
u011,2026-06-08 10:40:47,飞书,查看未读消息,程序员
u011,2026-06-08 10:40:52,飞书,查看任务,程序员
u011,2026-06-08 10:41:08,飞书,查看未读消息,程序员
u011,2026-06-08 10:41:22,飞书,查看消息列表,程序员
u011,2026-06-08 10:42:19,飞书,分享云文档,程序员
u011,2026-06-08 10:42:56,飞书,查看会议纪要,程序员
u011,2026-06-08 10:43:09,飞书,查看任务,程序员
u011,2026-06-08 10:43:58,飞书,转发消息,程序员
u011,2026-06-08 10:44:53,飞书,返回消息列表,程序员
u011,2026-06-08 10:46:24,华为浏览器,打开设置,程序员
u011,2026-06-08 10:46:49,华为浏览器,查看新闻推荐,程序员
u011,2026-06-08 10:47:29,华为浏览器,分享网页,程序员
u011,2026-06-08 10:47:45,华为浏览器,分享网页,程序员
u011,2026-06-08 10:48:09,华为浏览器,打开无痕模式,程序员
u011,2026-06-08 10:48:48,华为浏览器,清除浏览记录,程序员
u011,2026-06-08 10:49:33,华为浏览器,扫描二维码,程序员
u011,2026-06-08 10:49:58,华为浏览器,查看历史记录,程序员
u011,2026-06-08 10:50:49,华为浏览器,打开无痕模式,程序员
u011,2026-06-08 10:51:12,华为浏览器,关闭浏览器,程序员
u011,2026-06-08 10:52:56,飞书,查看消息列表,程序员
u011,2026-06-08 10:53:44,飞书,查看消息列表,程序员
u011,2026-06-08 10:54:22,飞书,查看会议纪要,程序员
u011,2026-06-08 10:55:20,飞书,发送文件,程序员
u011,2026-06-08 10:55:46,飞书,搜索聊天记录,程序员
u011,2026-06-08 10:55:55,飞书,查看未读消息,程序员
u011,2026-06-08 10:56:36,飞书,打开云文档,程序员
u011,2026-06-08 10:57:25,飞书,查看消息列表,程序员
u011,2026-06-08 10:57:58,飞书,设置消息免打扰,程序员
u011,2026-06-08 10:58:13,飞书,返回消息列表,程序员
u011,2026-06-08 10:59:34,华为浏览器,查看下载列表,程序员
u011,2026-06-08 10:59:47,华为浏览器,点击搜索结果,程序员
u011,2026-06-08 11:00:31,华为浏览器,查看下载列表,程序员
u011,2026-06-08 11:01:16,华为浏览器,分享网页,程序员
u011,2026-06-08 11:02:09,华为浏览器,设置默认搜索引擎,程序员
u011,2026-06-08 11:02:29,华为浏览器,输入搜索词,程序员
u011,2026-06-08 11:02:45,华为浏览器,下载文件,程序员
u011,2026-06-08 11:03:34,华为浏览器,输入网址,程序员
u011,2026-06-08 11:04:19,华为浏览器,返回上一页,程序员
u011,2026-06-08 11:06:32,火狐浏览器,打开网页,程序员
u011,2026-06-08 11:07:29,火狐浏览器,输入搜索词,程序员
u011,2026-06-08 11:08:10,火狐浏览器,查看下载列表,程序员
u011,2026-06-08 11:09:08,火狐浏览器,同步账号,程序员
u011,2026-06-08 11:10:07,火狐浏览器,同步账号,程序员
u011,2026-06-08 11:10:44,火狐浏览器,切换桌面版网站,程序员
u011,2026-06-08 11:11:28,火狐浏览器,返回上一页,程序员
u011,2026-06-08 11:12:57,百度网盘,查看传输列表,程序员
u011,2026-06-08 11:13:02,百度网盘,查看分享记录,程序员
u011,2026-06-08 11:13:43,百度网盘,预览文件,程序员
u011,2026-06-08 11:14:35,百度网盘,暂停下载,程序员
u011,2026-06-08 11:14:47,百度网盘,查看分享记录,程序员
u011,2026-06-08 11:15:41,百度网盘,关闭百度网盘,程序员
u011,2026-06-08 11:17:50,华为浏览器,查看新闻推荐,程序员
u011,2026-06-08 11:18:31,华为浏览器,点击搜索结果,程序员
u011,2026-06-08 11:18:55,华为浏览器,查看历史记录,程序员
u011,2026-06-08 11:19:16,华为浏览器,刷新网页,程序员
u011,2026-06-08 11:19:45,华为浏览器,关闭标签页,程序员
u011,2026-06-08 11:21:25,百度网盘,查看回收站,程序员
u011,2026-06-08 11:22:00,百度网盘,搜索文件,程序员
u011,2026-06-08 11:22:15,百度网盘,搜索文件,程序员
u011,2026-06-08 11:23:03,百度网盘,查看离线下载,程序员
u011,2026-06-08 11:23:17,百度网盘,重命名文件,程序员
u011,2026-06-08 11:23:27,百度网盘,关闭百度网盘,程序员
u011,2026-06-08 11:26:36,WPS,打开WPS,程序员
u011,2026-06-08 11:27:25,WPS,打开文档,程序员
u011,2026-06-08 11:28:10,WPS,编辑文档,程序员
u011,2026-06-08 11:28:22,WPS,查看目录,程序员
u011,2026-06-08 11:28:29,WPS,切换阅读模式,程序员
u011,2026-06-08 11:29:21,WPS,打开文档,程序员
u011,2026-06-08 11:30:17,WPS,云端同步,程序员
u011,2026-06-08 11:30:32,WPS,关闭文档,程序员
u011,2026-06-08 11:31:02,火狐浏览器,查看历史记录,程序员
u011,2026-06-08 11:31:23,火狐浏览器,打开火狐浏览器,程序员
u011,2026-06-08 11:31:28,火狐浏览器,查看书签,程序员
u011,2026-06-08 11:32:25,火狐浏览器,查看下载列表,程序员
u011,2026-06-08 11:33:19,火狐浏览器,同步账号,程序员
u011,2026-06-08 11:34:14,火狐浏览器,返回上一页,程序员
u011,2026-06-08 11:35:49,百度网盘,查看离线下载,程序员
u011,2026-06-08 11:36:15,百度网盘,查看回收站,程序员
u011,2026-06-08 11:36:26,百度网盘,查看离线下载,程序员
u011,2026-06-08 11:37:00,百度网盘,查看离线下载,程序员
u011,2026-06-08 11:37:08,百度网盘,关闭百度网盘,程序员
u011,2026-06-08 11:40:21,华为浏览器,查看下载列表,程序员
u011,2026-06-08 11:40:47,华为浏览器,查看下载列表,程序员
u011,2026-06-08 11:41:09,华为浏览器,查看下载列表,程序员
u011,2026-06-08 11:42:01,华为浏览器,点击搜索结果,程序员
u011,2026-06-08 11:42:56,华为浏览器,查看下载列表,程序员
u011,2026-06-08 11:43:08,华为浏览器,点击搜索结果,程序员
u011,2026-06-08 11:43:24,华为浏览器,切换标签页,程序员
u011,2026-06-08 11:43:54,华为浏览器,设置默认搜索引擎,程序员
u011,2026-06-08 11:44:14,华为浏览器,关闭浏览器,程序员
u011,2026-06-08 11:45:35,火狐浏览器,打开网页,程序员
u011,2026-06-08 11:46:26,火狐浏览器,查看历史记录,程序员
u011,2026-06-08 11:47:01,火狐浏览器,同步账号,程序员
u011,2026-06-08 11:47:47,火狐浏览器,同步账号,程序员
u011,2026-06-08 11:48:25,火狐浏览器,点击搜索结果,程序员
u011,2026-06-08 11:48:34,火狐浏览器,保存网页,程序员
u011,2026-06-08 11:49:31,火狐浏览器,查看下载列表,程序员
u011,2026-06-08 11:50:08,火狐浏览器,切换标签页,程序员
u011,2026-06-08 11:50:45,火狐浏览器,关闭隐私浏览,程序员
u011,2026-06-08 11:51:21,火狐浏览器,打开隐私浏览,程序员
u011,2026-06-08 11:51:35,火狐浏览器,打开隐私浏览,程序员
u011,2026-06-08 11:52:34,火狐浏览器,输入搜索词,程序员
u011,2026-06-08 11:52:57,火狐浏览器,下载文件,程序员
u011,2026-06-08 11:53:35,火狐浏览器,打开火狐浏览器,程序员
u011,2026-06-08 11:54:27,火狐浏览器,输入搜索词,程序员
u011,2026-06-08 11:55:15,火狐浏览器,输入搜索词,程序员
u011,2026-06-08 11:55:22,火狐浏览器,开启阅读模式,程序员
u011,2026-06-08 11:56:07,火狐浏览器,查看历史记录,程序员
u011,2026-06-08 11:57:05,火狐浏览器,关闭浏览器,程序员
u011,2026-06-08 11:58:12,百度网盘,查看文件详情,程序员
u011,2026-06-08 11:58:25,百度网盘,查看离线下载,程序员
u011,2026-06-08 11:59:16,百度网盘,搜索文件,程序员
u011,2026-06-08 11:59:41,百度网盘,下载文件,程序员
u011,2026-06-08 12:00:13,百度网盘,取消分享,程序员
u011,2026-06-08 12:01:07,百度网盘,搜索文件,程序员
u011,2026-06-08 12:01:57,百度网盘,返回文件列表,程序员
u011,2026-06-08 12:02:39,华为浏览器,点击搜索结果,程序员
u011,2026-06-08 12:03:00,华为浏览器,查看下载列表,程序员
u011,2026-06-08 12:03:07,华为浏览器,查看历史记录,程序员
u011,2026-06-08 12:03:28,华为浏览器,前进下一页,程序员
u011,2026-06-08 12:04:13,华为浏览器,查看新闻推荐,程序员
u011,2026-06-08 12:04:33,华为浏览器,查看历史记录,程序员
u011,2026-06-08 12:05:19,华为浏览器,查看历史记录,程序员
u011,2026-06-08 12:06:19,华为浏览器,输入搜索词,程序员
u011,2026-06-08 12:06:28,华为浏览器,设置默认搜索引擎,程序员
u011,2026-06-08 12:07:22,华为浏览器,关闭无痕模式,程序员
u011,2026-06-08 12:08:27,百度网盘,打开百度网盘,程序员
u011,2026-06-08 12:09:05,百度网盘,查看回收站,程序员
u011,2026-06-08 12:09:34,百度网盘,查看分享记录,程序员
u011,2026-06-08 12:10:21,百度网盘,搜索文件,程序员
u011,2026-06-08 12:11:04,百度网盘,保存到网盘,程序员
