user_id,timestamp,foreground_app,opened_apps,user_group
u001,2026-06-11 03:58:00,明日方舟,逆水寒;明日方舟;华为浏览器;燕云十六声;剪映,学生
u001,2026-06-11 04:02:00,燕云十六声,逆水寒;明日方舟;华为浏览器;燕云十六声;剪映,学生
u001,2026-06-11 04:04:00,百度网盘,逆水寒;明日方舟;华为浏览器;燕云十六声;百度网盘,学生
u001,2026-06-11 04:06:00,央视新闻,逆水寒;明日方舟;华为浏览器;燕云十六声;百度网盘;央视新闻,学生
u001,2026-06-11 04:08:00,逆水寒,逆水寒;明日方舟;华为浏览器;燕云十六声;百度网盘;央视新闻,学生
u001,2026-06-11 04:13:00,华为浏览器,逆水寒;明日方舟;华为浏览器;燕云十六声;百度网盘;央视新闻,学生
u001,2026-06-11 04:17:00,华为浏览器,逆水寒;明日方舟;华为浏览器;燕云十六声;百度网盘,学生
u001,2026-06-11 04:18:00,明日方舟,逆水寒;明日方舟;华为浏览器;燕云十六声;百度网盘,学生
u001,2026-06-11 04:20:00,大众点评,逆水寒;明日方舟;华为浏览器;燕云十六声;百度网盘;大众点评,学生
u001,2026-06-11 04:22:00,飞书,逆水寒;明日方舟;华为浏览器;百度网盘;大众点评;飞书,学生
u001,2026-06-11 04:25:00,青云诀,逆水寒;华为浏览器;百度网盘;大众点评;青云诀,学生
u001,2026-06-11 04:28:00,燕云十六声,逆水寒;华为浏览器;百度网盘;大众点评;青云诀;燕云十六声,学生
u001,2026-06-11 04:29:00,同花顺,逆水寒;华为浏览器;百度网盘;大众点评;燕云十六声;同花顺,学生
u001,2026-06-11 04:33:00,逆水寒,逆水寒;华为浏览器;百度网盘;大众点评;燕云十六声;同花顺,学生
u001,2026-06-11 04:36:00,抖音,逆水寒;华为浏览器;大众点评;燕云十六声;抖音,学生
u001,2026-06-11 04:40:00,央视影音,华为浏览器;大众点评;燕云十六声;抖音;央视影音,学生
u001,2026-06-11 04:42:00,米哈游,华为浏览器;大众点评;燕云十六声;抖音;央视影音;米哈游,学生
u001,2026-06-11 04:44:00,腾讯视频,大众点评;燕云十六声;抖音;央视影音;米哈游;腾讯视频,学生
u001,2026-06-11 04:45:00,燕云十六声,大众点评;燕云十六声;抖音;央视影音;米哈游;腾讯视频,学生
u001,2026-06-11 04:49:00,华为浏览器,大众点评;燕云十六声;抖音;央视影音;米哈游;华为浏览器,学生
u001,2026-06-11 04:51:00,央视影音,大众点评;燕云十六声;央视影音;米哈游;华为浏览器,学生
u001,2026-06-11 04:55:00,央视影音,大众点评;燕云十六声;央视影音;米哈游;华为浏览器,学生
u001,2026-06-11 04:59:00,米哈游,大众点评;燕云十六声;央视影音;米哈游;华为浏览器,学生
u001,2026-06-11 05:04:00,央视频,大众点评;燕云十六声;央视影音;米哈游;华为浏览器;央视频,学生
u001,2026-06-11 05:08:00,大众点评,大众点评;燕云十六声;央视影音;米哈游;华为浏览器;央视频,学生
u001,2026-06-11 05:09:00,燕云十六声,大众点评;燕云十六声;央视影音;米哈游;华为浏览器;央视频,学生
u001,2026-06-11 05:13:00,智慧生活,大众点评;燕云十六声;央视影音;米哈游;智慧生活,学生
u001,2026-06-11 05:17:00,米哈游,大众点评;燕云十六声;央视影音;米哈游;智慧生活,学生
u001,2026-06-11 05:20:00,腾讯视频,大众点评;燕云十六声;央视影音;米哈游;腾讯视频,学生
u001,2026-06-11 05:25:00,燕云十六声,大众点评;燕云十六声;央视影音;米哈游;腾讯视频,学生
u001,2026-06-11 05:27:00,央视新闻,大众点评;燕云十六声;央视影音;米哈游;腾讯视频;央视新闻,学生
u001,2026-06-11 05:29:00,燕云十六声,大众点评;燕云十六声;央视影音;米哈游;腾讯视频,学生
u001,2026-06-11 05:33:00,百度网盘,大众点评;燕云十六声;央视影音;米哈游;腾讯视频;百度网盘,学生
u001,2026-06-11 05:37:00,优酷视频,燕云十六声;央视影音;米哈游;腾讯视频;百度网盘;优酷视频,学生
u001,2026-06-11 05:42:00,央视影音,燕云十六声;央视影音;米哈游;腾讯视频;百度网盘;优酷视频,学生
u001,2026-06-11 05:43:00,百度网盘,燕云十六声;央视影音;米哈游;腾讯视频;百度网盘;优酷视频,学生
u001,2026-06-11 05:46:00,百度网盘,燕云十六声;央视影音;米哈游;腾讯视频;百度网盘;优酷视频,学生
u001,2026-06-11 05:50:00,优酷视频,燕云十六声;央视影音;米哈游;腾讯视频;优酷视频,学生
u001,2026-06-11 05:53:00,腾讯视频,央视影音;米哈游;腾讯视频;优酷视频,学生
u001,2026-06-11 05:55:00,腾讯视频,央视影音;米哈游;腾讯视频;优酷视频,学生
u001,2026-06-11 05:56:00,米哈游,央视影音;米哈游;腾讯视频;优酷视频,学生
u001,2026-06-11 06:00:00,央视影音,央视影音;米哈游;腾讯视频;优酷视频,学生
u001,2026-06-11 06:05:00,夸克浏览器,央视影音;米哈游;腾讯视频;优酷视频;夸克浏览器,学生
u001,2026-06-11 06:06:00,央视影音,央视影音;米哈游;腾讯视频;优酷视频;夸克浏览器,学生
u001,2026-06-11 06:08:00,夸克浏览器,央视影音;米哈游;腾讯视频;优酷视频;夸克浏览器,学生
u001,2026-06-11 06:12:00,飞书,央视影音;米哈游;腾讯视频;优酷视频;夸克浏览器;飞书,学生
u001,2026-06-11 06:13:00,爱奇艺,央视影音;米哈游;优酷视频;夸克浏览器;飞书;爱奇艺,学生
u001,2026-06-11 06:15:00,米哈游,央视影音;米哈游;优酷视频;夸克浏览器;飞书;爱奇艺,学生
u001,2026-06-11 06:20:00,米哈游,央视影音;米哈游;优酷视频;夸克浏览器;飞书;爱奇艺,学生
u001,2026-06-11 06:23:00,爱奇艺,央视影音;米哈游;优酷视频;夸克浏览器;飞书;爱奇艺,学生
u001,2026-06-11 06:26:00,飞书,央视影音;米哈游;优酷视频;夸克浏览器;飞书;爱奇艺,学生
u001,2026-06-11 06:30:00,WPS,央视影音;米哈游;夸克浏览器;飞书;爱奇艺;WPS,学生
u001,2026-06-11 06:31:00,斗鱼,央视影音;米哈游;飞书;爱奇艺;WPS;斗鱼,学生
u001,2026-06-11 06:36:00,WPS,央视影音;米哈游;飞书;爱奇艺;WPS;斗鱼,学生
u001,2026-06-11 06:38:00,央视影音,央视影音;米哈游;飞书;爱奇艺;WPS;斗鱼,学生
u001,2026-06-11 06:39:00,剪映,米哈游;飞书;爱奇艺;WPS;斗鱼;剪映,学生
u001,2026-06-11 06:42:00,爱奇艺,米哈游;飞书;爱奇艺;WPS;斗鱼;剪映,学生
u001,2026-06-11 06:43:00,哔哩哔哩,米哈游;飞书;WPS;斗鱼;剪映;哔哩哔哩,学生
u001,2026-06-11 06:45:00,飞书,米哈游;飞书;WPS;斗鱼;剪映;哔哩哔哩,学生
u001,2026-06-11 06:49:00,米哈游,米哈游;飞书;WPS;斗鱼;剪映;哔哩哔哩,学生
u001,2026-06-11 06:53:00,飞书,米哈游;飞书;WPS;斗鱼;剪映;哔哩哔哩,学生
u001,2026-06-11 06:55:00,青云诀,米哈游;飞书;斗鱼;剪映;哔哩哔哩;青云诀,学生
u001,2026-06-11 06:57:00,央视频,斗鱼;剪映;哔哩哔哩;青云诀;央视频,学生
u001,2026-06-11 06:59:00,夸克浏览器,斗鱼;剪映;哔哩哔哩;青云诀;央视频;夸克浏览器,学生
u001,2026-06-11 07:00:00,央视频,斗鱼;剪映;哔哩哔哩;青云诀;央视频;夸克浏览器,学生
u001,2026-06-11 07:04:00,央视频,斗鱼;剪映;哔哩哔哩;青云诀;央视频;夸克浏览器,学生
u001,2026-06-11 07:05:00,知乎,斗鱼;剪映;青云诀;夸克浏览器;知乎,学生
u001,2026-06-11 07:09:00,燕云十六声,斗鱼;剪映;青云诀;夸克浏览器;知乎;燕云十六声,学生
u001,2026-06-11 07:11:00,知乎,斗鱼;剪映;青云诀;夸克浏览器;知乎;燕云十六声,学生
u001,2026-06-11 07:12:00,青云诀,斗鱼;剪映;青云诀;夸克浏览器;知乎;燕云十六声,学生
u001,2026-06-11 07:15:00,央视新闻,斗鱼;剪映;青云诀;知乎;燕云十六声;央视新闻,学生
u001,2026-06-11 07:16:00,斗鱼,斗鱼;青云诀;知乎;燕云十六声;央视新闻,学生
u001,2026-06-11 07:19:00,华为钱包,斗鱼;青云诀;知乎;燕云十六声;央视新闻;华为钱包,学生
u001,2026-06-11 07:20:00,腾讯QQ,斗鱼;青云诀;燕云十六声;央视新闻;腾讯QQ,学生
u001,2026-06-11 07:22:00,青云诀,斗鱼;青云诀;燕云十六声;央视新闻;腾讯QQ,学生
u001,2026-06-11 07:23:00,青云诀,斗鱼;青云诀;燕云十六声;央视新闻;腾讯QQ,学生
u001,2026-06-11 07:25:00,米哈游,斗鱼;青云诀;燕云十六声;央视新闻;腾讯QQ;米哈游,学生
u001,2026-06-11 07:29:00,青云诀,斗鱼;青云诀;燕云十六声;央视新闻;腾讯QQ;米哈游,学生
u001,2026-06-11 07:32:00,抖音,斗鱼;青云诀;燕云十六声;央视新闻;腾讯QQ;抖音,学生
u001,2026-06-11 07:34:00,WPS,青云诀;燕云十六声;央视新闻;腾讯QQ;抖音;WPS,学生
u001,2026-06-11 07:39:00,WPS,青云诀;燕云十六声;央视新闻;腾讯QQ;抖音;WPS,学生
u001,2026-06-11 07:40:00,腾讯视频,青云诀;央视新闻;腾讯QQ;WPS;腾讯视频,学生
u001,2026-06-11 07:45:00,腾讯QQ,青云诀;央视新闻;腾讯QQ;WPS;腾讯视频,学生
u001,2026-06-11 07:49:00,像素蛋糕,青云诀;央视新闻;腾讯QQ;WPS;腾讯视频;像素蛋糕,学生
u001,2026-06-11 07:51:00,米哈游,青云诀;腾讯QQ;WPS;腾讯视频;像素蛋糕;米哈游,学生
u001,2026-06-11 07:56:00,抖音,青云诀;WPS;像素蛋糕;米哈游;抖音,学生
u001,2026-06-11 08:00:00,百度网盘,青云诀;WPS;像素蛋糕;米哈游;抖音;百度网盘,学生
u001,2026-06-11 08:01:00,百度网盘,青云诀;WPS;像素蛋糕;米哈游;抖音;百度网盘,学生
u001,2026-06-11 08:03:00,抖音,青云诀;WPS;像素蛋糕;米哈游;抖音;百度网盘,学生
u001,2026-06-11 08:07:00,青云诀,青云诀;WPS;像素蛋糕;米哈游;抖音;百度网盘,学生
u001,2026-06-11 08:10:00,百度网盘,青云诀;WPS;像素蛋糕;米哈游;抖音;百度网盘,学生
u001,2026-06-11 08:12:00,知乎,青云诀;WPS;像素蛋糕;米哈游;抖音;知乎,学生
u001,2026-06-11 08:13:00,剪映,青云诀;WPS;米哈游;抖音;知乎;剪映,学生
u001,2026-06-11 08:18:00,飞书,青云诀;WPS;米哈游;抖音;知乎;飞书,学生
u001,2026-06-11 08:19:00,腾讯QQ,青云诀;米哈游;抖音;知乎;飞书;腾讯QQ,学生
u001,2026-06-11 08:23:00,飞书,青云诀;米哈游;抖音;知乎;飞书;腾讯QQ,学生
u001,2026-06-11 08:26:00,青云诀,青云诀;米哈游;知乎;飞书;腾讯QQ,学生
u001,2026-06-11 08:27:00,知乎,青云诀;米哈游;知乎;飞书;腾讯QQ,学生
u001,2026-06-11 08:32:00,飞书,青云诀;米哈游;知乎;飞书;腾讯QQ,学生
u001,2026-06-11 08:36:00,华为钱包,米哈游;知乎;飞书;腾讯QQ;华为钱包,学生
u001,2026-06-11 08:41:00,图库,米哈游;知乎;飞书;腾讯QQ;华为钱包;图库,学生
u001,2026-06-11 08:46:00,米哈游,米哈游;飞书;腾讯QQ;华为钱包;图库,学生
u001,2026-06-11 08:50:00,爱奇艺,米哈游;飞书;腾讯QQ;华为钱包;图库;爱奇艺,学生
u001,2026-06-11 08:54:00,智慧生活,米哈游;飞书;腾讯QQ;华为钱包;爱奇艺;智慧生活,学生
u001,2026-06-11 08:56:00,腾讯QQ,米哈游;飞书;腾讯QQ;华为钱包;爱奇艺;智慧生活,学生
u001,2026-06-11 09:00:00,智慧生活,米哈游;飞书;腾讯QQ;华为钱包;爱奇艺;智慧生活,学生
u001,2026-06-11 09:01:00,华为钱包,米哈游;飞书;腾讯QQ;华为钱包;智慧生活,学生
u001,2026-06-11 09:05:00,飞书,米哈游;飞书;腾讯QQ;华为钱包;智慧生活,学生
u001,2026-06-11 09:07:00,腾讯视频,米哈游;飞书;腾讯QQ;华为钱包;智慧生活;腾讯视频,学生
u001,2026-06-11 09:11:00,哔哩哔哩,米哈游;飞书;腾讯QQ;智慧生活;腾讯视频;哔哩哔哩,学生
u001,2026-06-11 09:16:00,腾讯视频,米哈游;飞书;腾讯QQ;智慧生活;腾讯视频;哔哩哔哩,学生
u001,2026-06-11 09:20:00,爱奇艺,米哈游;腾讯QQ;腾讯视频;哔哩哔哩;爱奇艺,学生
u001,2026-06-11 09:21:00,腾讯视频,米哈游;腾讯QQ;腾讯视频;哔哩哔哩;爱奇艺,学生
u001,2026-06-11 09:23:00,米哈游,米哈游;腾讯QQ;腾讯视频;哔哩哔哩;爱奇艺,学生
u001,2026-06-11 09:27:00,哔哩哔哩,米哈游;腾讯QQ;腾讯视频;哔哩哔哩;爱奇艺,学生
u001,2026-06-11 09:28:00,华为钱包,米哈游;腾讯QQ;腾讯视频;哔哩哔哩;爱奇艺;华为钱包,学生
u001,2026-06-11 09:33:00,爱奇艺,米哈游;腾讯QQ;腾讯视频;哔哩哔哩;爱奇艺;华为钱包,学生
u001,2026-06-11 09:34:00,腾讯视频,米哈游;腾讯QQ;腾讯视频;哔哩哔哩;华为钱包,学生
u001,2026-06-11 09:38:00,优酷视频,米哈游;腾讯QQ;腾讯视频;哔哩哔哩;华为钱包;优酷视频,学生
u001,2026-06-11 09:40:00,哔哩哔哩,米哈游;腾讯QQ;哔哩哔哩;华为钱包;优酷视频,学生
u001,2026-06-11 09:44:00,腾讯视频,米哈游;腾讯QQ;哔哩哔哩;华为钱包;优酷视频;腾讯视频,学生
u001,2026-06-11 09:46:00,爱奇艺,米哈游;哔哩哔哩;华为钱包;优酷视频;腾讯视频;爱奇艺,学生
u001,2026-06-11 09:48:00,米哈游,米哈游;哔哩哔哩;华为钱包;优酷视频;腾讯视频;爱奇艺,学生
u001,2026-06-11 09:53:00,百度网盘,米哈游;哔哩哔哩;华为钱包;优酷视频;腾讯视频;百度网盘,学生
u001,2026-06-11 09:55:00,米哈游,米哈游;哔哩哔哩;华为钱包;优酷视频;腾讯视频;百度网盘,学生
u001,2026-06-11 09:58:00,抖音,米哈游;华为钱包;优酷视频;腾讯视频;百度网盘;抖音,学生
u001,2026-06-11 10:00:00,米哈游,米哈游;华为钱包;优酷视频;百度网盘;抖音,学生
u001,2026-06-11 10:05:00,华为钱包,米哈游;华为钱包;优酷视频;百度网盘;抖音,学生
u001,2026-06-11 10:06:00,抖音,米哈游;华为钱包;优酷视频;百度网盘;抖音,学生
u001,2026-06-11 10:11:00,抖音,米哈游;华为钱包;优酷视频;百度网盘;抖音,学生
u001,2026-06-11 10:14:00,央视频,华为钱包;优酷视频;百度网盘;抖音;央视频,学生
u001,2026-06-11 10:15:00,爱奇艺,华为钱包;优酷视频;百度网盘;抖音;央视频;爱奇艺,学生
u001,2026-06-11 10:16:00,哔哩哔哩,华为钱包;优酷视频;百度网盘;抖音;哔哩哔哩,学生
u001,2026-06-11 10:17:00,优酷视频,华为钱包;优酷视频;百度网盘;抖音;哔哩哔哩,学生
u001,2026-06-11 10:21:00,优酷视频,华为钱包;优酷视频;百度网盘;抖音;哔哩哔哩,学生
u001,2026-06-11 10:24:00,华为浏览器,华为钱包;优酷视频;百度网盘;抖音;哔哩哔哩;华为浏览器,学生
u001,2026-06-11 10:29:00,优酷视频,华为钱包;优酷视频;百度网盘;抖音;哔哩哔哩;华为浏览器,学生
u001,2026-06-11 10:32:00,华为浏览器,华为钱包;优酷视频;百度网盘;抖音;哔哩哔哩;华为浏览器,学生
u001,2026-06-11 10:36:00,优酷视频,华为钱包;优酷视频;百度网盘;抖音;哔哩哔哩,学生
u001,2026-06-11 10:40:00,优酷视频,华为钱包;优酷视频;百度网盘;哔哩哔哩,学生
u001,2026-06-11 10:42:00,抖音,华为钱包;优酷视频;百度网盘;哔哩哔哩;抖音,学生
u001,2026-06-11 10:43:00,百度网盘,华为钱包;优酷视频;百度网盘;哔哩哔哩;抖音,学生
u001,2026-06-11 10:45:00,百度网盘,华为钱包;优酷视频;百度网盘;哔哩哔哩;抖音,学生
u001,2026-06-11 10:50:00,百度网盘,华为钱包;优酷视频;百度网盘;哔哩哔哩;抖音,学生
u001,2026-06-11 10:51:00,华为钱包,华为钱包;优酷视频;百度网盘;哔哩哔哩;抖音,学生
u001,2026-06-11 10:52:00,虎牙直播,华为钱包;优酷视频;百度网盘;哔哩哔哩;抖音;虎牙直播,学生
u001,2026-06-11 10:56:00,同花顺,华为钱包;百度网盘;哔哩哔哩;抖音;虎牙直播;同花顺,学生
u001,2026-06-11 11:00:00,百度网盘,华为钱包;百度网盘;哔哩哔哩;抖音;虎牙直播;同花顺,学生
u001,2026-06-11 11:04:00,剪映,华为钱包;百度网盘;抖音;虎牙直播;同花顺;剪映,学生
u001,2026-06-11 11:05:00,优酷视频,百度网盘;抖音;虎牙直播;同花顺;剪映;优酷视频,学生
u001,2026-06-11 11:07:00,虎牙直播,百度网盘;抖音;虎牙直播;同花顺;剪映;优酷视频,学生
u001,2026-06-11 11:11:00,哔哩哔哩,百度网盘;抖音;虎牙直播;剪映;优酷视频;哔哩哔哩,学生
u001,2026-06-11 11:14:00,百度网盘,百度网盘;抖音;虎牙直播;剪映;优酷视频;哔哩哔哩,学生
u001,2026-06-11 11:17:00,央视频,百度网盘;虎牙直播;优酷视频;哔哩哔哩;央视频,学生
u001,2026-06-11 11:18:00,哔哩哔哩,百度网盘;虎牙直播;优酷视频;哔哩哔哩;央视频,学生
u001,2026-06-11 11:22:00,同花顺,百度网盘;虎牙直播;优酷视频;哔哩哔哩;央视频;同花顺,学生
u001,2026-06-11 11:27:00,火狐浏览器,虎牙直播;优酷视频;哔哩哔哩;央视频;同花顺;火狐浏览器,学生
u001,2026-06-11 11:28:00,米哈游,虎牙直播;优酷视频;哔哩哔哩;央视频;火狐浏览器;米哈游,学生
u001,2026-06-11 11:33:00,虎牙直播,虎牙直播;优酷视频;哔哩哔哩;央视频;火狐浏览器;米哈游,学生
u001,2026-06-11 11:38:00,米哈游,虎牙直播;优酷视频;哔哩哔哩;央视频;火狐浏览器;米哈游,学生
u001,2026-06-11 11:40:00,明日方舟,虎牙直播;优酷视频;哔哩哔哩;央视频;米哈游;明日方舟,学生
u001,2026-06-11 11:44:00,青云诀,优酷视频;哔哩哔哩;央视频;米哈游;明日方舟;青云诀,学生
u001,2026-06-11 11:49:00,明日方舟,优酷视频;哔哩哔哩;央视频;米哈游;明日方舟;青云诀,学生
u001,2026-06-11 11:51:00,央视频,优酷视频;哔哩哔哩;央视频;米哈游;明日方舟;青云诀,学生
u001,2026-06-11 11:53:00,央视频,优酷视频;央视频;米哈游;明日方舟;青云诀,学生
u001,2026-06-11 11:57:00,腾讯QQ,优酷视频;央视频;米哈游;明日方舟;青云诀;腾讯QQ,学生
u001,2026-06-11 12:01:00,知乎,优酷视频;央视频;米哈游;青云诀;腾讯QQ;知乎,学生
u001,2026-06-11 12:02:00,知乎,优酷视频;央视频;米哈游;青云诀;腾讯QQ;知乎,学生
u001,2026-06-11 12:04:00,米哈游,优酷视频;央视频;米哈游;青云诀;腾讯QQ;知乎,学生
u001,2026-06-11 12:05:00,华为浏览器,央视频;米哈游;青云诀;腾讯QQ;知乎;华为浏览器,学生
u001,2026-06-11 12:10:00,青云诀,央视频;米哈游;青云诀;腾讯QQ;知乎;华为浏览器,学生
u001,2026-06-11 12:11:00,知乎,央视频;米哈游;青云诀;腾讯QQ;知乎,学生
u001,2026-06-11 12:13:00,央视频,央视频;米哈游;青云诀;腾讯QQ;知乎,学生
u001,2026-06-11 12:17:00,青云诀,央视频;米哈游;青云诀;腾讯QQ;知乎,学生
u001,2026-06-11 12:19:00,青云诀,央视频;米哈游;青云诀;腾讯QQ;知乎,学生
u001,2026-06-11 12:21:00,优酷视频,央视频;米哈游;青云诀;腾讯QQ;知乎;优酷视频,学生
u001,2026-06-11 12:22:00,腾讯QQ,央视频;米哈游;青云诀;腾讯QQ;知乎;优酷视频,学生
u001,2026-06-11 12:27:00,智慧生活,央视频;米哈游;腾讯QQ;知乎;优酷视频;智慧生活,学生
u001,2026-06-11 12:31:00,爱奇艺,央视频;米哈游;腾讯QQ;知乎;智慧生活;爱奇艺,学生
u001,2026-06-11 12:34:00,火狐浏览器,央视频;米哈游;腾讯QQ;智慧生活;爱奇艺;火狐浏览器,学生
u001,2026-06-11 12:39:00,WPS,央视频;米哈游;腾讯QQ;爱奇艺;火狐浏览器;WPS,学生
u001,2026-06-11 12:44:00,像素蛋糕,央视频;米哈游;腾讯QQ;爱奇艺;WPS;像素蛋糕,学生
u001,2026-06-11 12:48:00,优酷视频,央视频;米哈游;腾讯QQ;爱奇艺;WPS;优酷视频,学生
u001,2026-06-11 12:53:00,智慧生活,央视频;米哈游;爱奇艺;WPS;优酷视频;智慧生活,学生
u001,2026-06-11 12:54:00,央视频,央视频;米哈游;爱奇艺;WPS;优酷视频;智慧生活,学生
u001,2026-06-11 12:57:00,逆水寒,央视频;爱奇艺;WPS;优酷视频;智慧生活;逆水寒,学生
u001,2026-06-11 13:01:00,智慧生活,央视频;爱奇艺;WPS;优酷视频;智慧生活;逆水寒,学生
u001,2026-06-11 13:04:00,WPS,央视频;爱奇艺;WPS;优酷视频;智慧生活;逆水寒,学生
u001,2026-06-11 13:05:00,央视影音,央视频;WPS;优酷视频;智慧生活;逆水寒;央视影音,学生
u001,2026-06-11 13:10:00,智慧生活,央视频;WPS;智慧生活;逆水寒;央视影音,学生
u001,2026-06-11 13:11:00,腾讯视频,央视频;WPS;智慧生活;逆水寒;央视影音;腾讯视频,学生
u001,2026-06-11 13:12:00,夸克浏览器,央视频;智慧生活;逆水寒;央视影音;腾讯视频;夸克浏览器,学生
u001,2026-06-11 13:14:00,哔哩哔哩,央视频;智慧生活;逆水寒;央视影音;腾讯视频;哔哩哔哩,学生
u001,2026-06-11 13:16:00,智慧生活,央视频;智慧生活;逆水寒;央视影音;腾讯视频;哔哩哔哩,学生
u001,2026-06-11 13:20:00,青云诀,央视频;逆水寒;央视影音;腾讯视频;哔哩哔哩;青云诀,学生
u001,2026-06-11 13:21:00,明日方舟,央视频;逆水寒;央视影音;腾讯视频;青云诀;明日方舟,学生
u001,2026-06-11 13:22:00,腾讯QQ,央视频;逆水寒;央视影音;腾讯视频;明日方舟;腾讯QQ,学生
u001,2026-06-11 13:25:00,优酷视频,央视频;逆水寒;腾讯视频;明日方舟;腾讯QQ;优酷视频,学生
u001,2026-06-11 13:26:00,腾讯视频,央视频;逆水寒;腾讯视频;明日方舟;腾讯QQ;优酷视频,学生
u001,2026-06-11 13:27:00,WPS,央视频;逆水寒;腾讯视频;明日方舟;腾讯QQ;WPS,学生
u001,2026-06-11 13:28:00,腾讯视频,央视频;逆水寒;腾讯视频;腾讯QQ;WPS,学生
u001,2026-06-11 13:30:00,腾讯QQ,逆水寒;腾讯视频;腾讯QQ;WPS,学生
u001,2026-06-11 13:35:00,百度网盘,逆水寒;腾讯视频;腾讯QQ;WPS;百度网盘,学生
u001,2026-06-11 13:36:00,燕云十六声,逆水寒;腾讯视频;腾讯QQ;WPS;百度网盘;燕云十六声,学生
u001,2026-06-11 13:41:00,逆水寒,逆水寒;腾讯视频;腾讯QQ;WPS;百度网盘;燕云十六声,学生
u001,2026-06-11 13:42:00,央视频,逆水寒;腾讯视频;WPS;百度网盘;燕云十六声;央视频,学生
u001,2026-06-11 13:43:00,火狐浏览器,逆水寒;腾讯视频;百度网盘;燕云十六声;央视频;火狐浏览器,学生
u001,2026-06-11 13:46:00,逆水寒,逆水寒;腾讯视频;百度网盘;燕云十六声;火狐浏览器,学生
u001,2026-06-11 13:50:00,燕云十六声,逆水寒;腾讯视频;百度网盘;燕云十六声;火狐浏览器,学生
u001,2026-06-11 13:54:00,逆水寒,逆水寒;腾讯视频;百度网盘;燕云十六声;火狐浏览器,学生
u001,2026-06-11 13:59:00,腾讯视频,逆水寒;腾讯视频;百度网盘;燕云十六声;火狐浏览器,学生
u001,2026-06-11 14:01:00,百度网盘,逆水寒;腾讯视频;百度网盘;燕云十六声;火狐浏览器,学生
u001,2026-06-11 14:06:00,斗鱼,逆水寒;腾讯视频;百度网盘;燕云十六声;火狐浏览器;斗鱼,学生
u001,2026-06-11 14:09:00,夸克浏览器,逆水寒;腾讯视频;燕云十六声;火狐浏览器;斗鱼;夸克浏览器,学生
u001,2026-06-11 14:12:00,逆水寒,逆水寒;燕云十六声;火狐浏览器;斗鱼;夸克浏览器,学生
u001,2026-06-11 14:15:00,同花顺,逆水寒;燕云十六声;火狐浏览器;斗鱼;夸克浏览器;同花顺,学生
u001,2026-06-11 14:17:00,虎牙直播,燕云十六声;火狐浏览器;斗鱼;夸克浏览器;同花顺;虎牙直播,学生
u001,2026-06-11 14:21:00,央视新闻,火狐浏览器;斗鱼;同花顺;虎牙直播;央视新闻,学生
u001,2026-06-11 14:22:00,火狐浏览器,火狐浏览器;斗鱼;同花顺;虎牙直播;央视新闻,学生
u001,2026-06-11 14:25:00,同花顺,火狐浏览器;斗鱼;同花顺;虎牙直播;央视新闻,学生
u001,2026-06-11 14:27:00,同花顺,火狐浏览器;斗鱼;同花顺;虎牙直播;央视新闻,学生
u001,2026-06-11 14:31:00,火狐浏览器,火狐浏览器;斗鱼;同花顺;虎牙直播;央视新闻,学生
u001,2026-06-11 14:32:00,爱奇艺,火狐浏览器;斗鱼;同花顺;虎牙直播;央视新闻;爱奇艺,学生
u001,2026-06-11 14:34:00,哔哩哔哩,火狐浏览器;斗鱼;同花顺;虎牙直播;央视新闻;哔哩哔哩,学生
u001,2026-06-11 14:38:00,火狐浏览器,火狐浏览器;斗鱼;同花顺;虎牙直播;央视新闻;哔哩哔哩,学生
u001,2026-06-11 14:40:00,WPS,斗鱼;同花顺;虎牙直播;哔哩哔哩;WPS,学生
u001,2026-06-11 14:43:00,虎牙直播,斗鱼;同花顺;虎牙直播;哔哩哔哩;WPS,学生
u001,2026-06-11 14:44:00,虎牙直播,斗鱼;同花顺;虎牙直播;哔哩哔哩;WPS,学生
u001,2026-06-11 14:45:00,哔哩哔哩,斗鱼;同花顺;虎牙直播;哔哩哔哩;WPS,学生
u001,2026-06-11 14:47:00,虎牙直播,斗鱼;同花顺;虎牙直播;哔哩哔哩;WPS,学生
u001,2026-06-11 14:48:00,虎牙直播,斗鱼;同花顺;虎牙直播;哔哩哔哩,学生
u001,2026-06-11 14:50:00,腾讯QQ,斗鱼;同花顺;虎牙直播;哔哩哔哩;腾讯QQ,学生
u001,2026-06-11 14:52:00,央视频,斗鱼;同花顺;虎牙直播;腾讯QQ;央视频,学生
u001,2026-06-11 14:55:00,智慧生活,斗鱼;同花顺;虎牙直播;腾讯QQ;央视频;智慧生活,学生
u001,2026-06-11 14:59:00,华为钱包,斗鱼;同花顺;虎牙直播;腾讯QQ;智慧生活;华为钱包,学生
u001,2026-06-11 15:00:00,百度网盘,斗鱼;同花顺;虎牙直播;腾讯QQ;智慧生活;百度网盘,学生
u001,2026-06-11 15:04:00,斗鱼,斗鱼;同花顺;虎牙直播;腾讯QQ;智慧生活,学生
u001,2026-06-11 15:05:00,斗鱼,斗鱼;同花顺;虎牙直播;腾讯QQ,学生
u001,2026-06-11 15:09:00,同花顺,斗鱼;同花顺;虎牙直播;腾讯QQ,学生
u001,2026-06-11 15:12:00,斗鱼,斗鱼;同花顺;虎牙直播;腾讯QQ,学生
u001,2026-06-11 15:16:00,火狐浏览器,斗鱼;同花顺;虎牙直播;腾讯QQ;火狐浏览器,学生
